Z,N,A,actual_binding_energy_per_A_keV,uam_v4_prediction_keV_per_A,frdm2012_prediction_keV_per_A,uam_v4_residual_keV_per_A,frdm2012_residual_keV_per_A,uam_v4_absolute_residual_keV_per_A,frdm2012_absolute_residual_keV_per_A,lower_error_model
64,80,144,8221.9382,8225.93495119324,8218.819444444445,3.996751193239106,-3.1187555555552535,3.996751193239106,3.1187555555552535,FRDM2012
64,81,145,8228.9485,8227.077624591835,8227.931034482759,-1.8708754081653751,-1.0174655172413622,1.8708754081653751,1.0174655172413622,FRDM2012
64,82,146,8249.5072,8241.367050854531,8250.13698630137,-8.140149145468968,0.629786301369677,8.140149145468968,0.629786301369677,FRDM2012
64,83,147,8243.3366,8240.716379071828,8242.176870748299,-2.6202209281727846,-1.1597292517017195,2.6202209281727846,1.1597292517017195,FRDM2012
64,84,148,8248.3398,8252.163080608358,8246.824324324325,3.8232806083578907,-1.5154756756746792,3.8232806083578907,1.5154756756746792,FRDM2012
64,85,149,8239.4856,8241.341621068668,8234.630872483222,1.8560210686682694,-4.854727516778439,1.8560210686682694,4.854727516778439,UAM_V4
64,86,150,8242.6103,8242.093265236097,8239.8,-0.5170347639032116,-2.810300000001007,0.5170347639032116,2.810300000001007,UAM_V4
64,87,151,8231.0446,8230.491647382049,8231.986754966887,-0.5529526179507229,0.942154966887756,0.5529526179507229,0.942154966887756,UAM_V4
64,88,152,8233.4042,8234.308920619422,8235.855263157895,0.9047206194209139,2.4510631578941684,0.9047206194209139,2.4510631578941684,UAM_V4
64,89,153,8220.4209,8222.350180231955,8225.816993464052,1.9292802319559996,5.396093464052683,1.9292802319559996,5.396093464052683,UAM_V4
64,90,154,8224.7996,8225.066157903879,8228.57142857143,0.26655790387849265,3.7718285714290687,0.26655790387849265,3.7718285714290687,UAM_V4
64,91,155,8213.2541,8212.831218733894,8217.612903225807,-0.42288126610583276,4.358803225806696,0.42288126610583276,4.358803225806696,UAM_V4
64,92,156,8215.3253,8214.999892112373,8218.589743589744,-0.3254078876270796,3.264443589743678,0.3254078876270796,3.264443589743678,UAM_V4
64,93,157,8203.5072,8202.637357121579,8205.414012738853,-0.8698428784209682,1.90681273885275,0.8698428784209682,1.90681273885275,UAM_V4
64,94,158,8201.8229,8201.578090557201,8203.291139240506,-0.24480944279821415,1.4682392405065912,0.24480944279821415,1.4682392405065912,UAM_V4
64,95,159,8187.6177,8188.122669493934,8187.987421383647,0.5049694939343681,0.3697213836476294,0.5049694939343681,0.3697213836476294,FRDM2012
64,96,160,8183.0171,8183.008930762452,8183.375,-0.008169237547917874,0.35789999999997235,0.008169237547917874,0.35789999999997235,UAM_V4
64,97,161,8167.1934,8166.585451543099,8166.770186335404,-0.6079484569008855,-0.4232136645960054,0.6079484569008855,0.4232136645960054,FRDM2012
64,98,162,8159.0373,8158.825949262632,8159.938271604939,-0.2113507373678658,0.9009716049386043,0.2113507373678658,0.9009716049386043,UAM_V4
64,99,163,8140.756,8141.222156870797,8141.104294478528,0.46615687079702184,0.3482944785273503,0.46615687079702184,0.3482944785273503,FRDM2012
64,100,164,8129.9978,8130.329304055195,8131.951219512195,0.33150405519518245,1.9534195121950688,0.33150405519518245,1.9534195121950688,UAM_V4
64,101,165,8110.4428,8110.492150752804,8111.212121212121,0.04935075280445744,0.7693212121212127,0.04935075280445744,0.7693212121212127,UAM_V4
64,102,166,8097.226,8097.316385518034,8099.939759036145,0.09038551803405426,2.7137590361453476,0.09038551803405426,2.7137590361453476,UAM_V4
64,103,167,8075.5428,8075.161558669772,8076.706586826347,-0.3812413302284767,1.16378682634695,0.3812413302284767,1.16378682634695,UAM_V4
64,104,168,8060.0,8059.142829086601,8062.797619047619,-0.8571709133993863,2.797619047619264,0.8571709133993863,2.797619047619264,UAM_V4
64,105,169,8035.0,8032.731798643363,8037.751479289941,-2.2682013566372916,2.7514792899410168,2.2682013566372916,2.7514792899410168,UAM_V4
64,106,170,8017.0,8015.913371017173,8021.941176470588,-1.0866289828272784,4.941176470588289,1.0866289828272784,4.941176470588289,UAM_V4
64,107,171,7990.0,7993.520896262333,7995.847953216375,3.520896262332826,5.847953216374663,3.520896262332826,5.847953216374663,UAM_V4
64,108,172,7972.0,7974.0,7978.313953488372,2.0,6.313953488372135,2.0,6.313953488372135,UAM_V4
65,70,135,7939.0,7946.0,7943.259259259259,7.0,4.2592592592591245,7.0,4.2592592592591245,FRDM2012
65,71,136,7961.0,7969.3268,7968.60294117647,8.326799999999821,7.602941176470267,8.326799999999821,7.602941176470267,FRDM2012
65,72,137,7999.0,7996.134372582064,8003.868613138686,-2.865627417935684,4.86861313868576,2.865627417935684,4.86861313868576,UAM_V4
65,73,138,8019.0,8015.072069486808,8024.565217391304,-3.927930513192223,5.5652173913040315,3.927930513192223,5.5652173913040315,UAM_V4
65,74,139,8052.0,8051.466610518973,8056.187050359712,-0.5333894810273705,4.187050359711975,0.5333894810273705,4.187050359711975,UAM_V4
65,75,140,8068.6732,8068.309017889446,8073.285714285715,-0.36418211055388383,4.6125142857144965,0.36418211055388383,4.6125142857144965,UAM_V4
65,76,141,8097.4761,8097.24461392401,8100.63829787234,-0.23148607598977833,3.1621978723405846,0.23148607598977833,3.1621978723405846,UAM_V4
65,77,142,8111.508,8112.299666836756,8115.070422535211,0.7916668367561215,3.562422535211226,0.7916668367561215,3.562422535211226,UAM_V4
65,78,143,8138.2176,8140.923712378364,8138.461538461538,2.706112378364196,0.24393846153816412,2.706112378364196,0.24393846153816412,FRDM2012
65,79,144,8151.2877,8153.616609251463,8151.180555555556,2.328909251463301,-0.10714444444420224,2.328909251463301,0.10714444444420224,FRDM2012
65,80,145,8178.5397,8178.694416606808,8173.862068965517,0.1547166068075967,-4.677631034483056,0.1547166068075967,4.677631034483056,UAM_V4
65,81,146,8187.1474,8184.115844799857,8186.369863013699,-3.031555200142975,-0.7775369863011292,3.031555200142975,0.7775369863011292,FRDM2012
65,82,147,8206.625,8201.082012102112,8208.367346938776,-5.542987897888452,1.7423469387758814,5.542987897888452,1.7423469387758814,FRDM2012
65,83,148,8204.3207,8203.45967940452,8205.135135135135,-0.8610205954810226,0.8144351351347723,0.8610205954810226,0.8144351351347723,FRDM2012
65,84,149,8209.8153,8213.082968823295,8209.93288590604,3.2676688232950255,0.11758590604040364,3.2676688232950255,0.11758590604040364,FRDM2012
65,85,150,8206.3396,8206.929403991822,8202.866666666667,0.5898039918229188,-3.4729333333325485,0.5898039918229188,3.4729333333325485,UAM_V4
65,86,151,8208.8743,8208.340649699805,8209.072847682119,-0.5336503001944948,0.19854768211916962,0.5336503001944948,0.19854768211916962,FRDM2012
65,87,152,8202.0072,8202.194187710318,8205.0,0.18698771031813521,2.9927999999999884,0.18698771031813521,2.9927999999999884,UAM_V4
65,88,153,8205.0504,8206.55147314832,8209.869281045752,1.501073148319847,4.818881045752278,1.501073148319847,4.818881045752278,UAM_V4
65,89,154,8196.6697,8198.527730231748,8203.506493506493,1.8580302317477617,6.8367935064925405,1.8580302317477617,6.8367935064925405,UAM_V4
65,90,155,8202.9173,8202.530205751218,8206.709677419354,-0.387094248781068,3.7923774193550344,0.387094248781068,3.7923774193550344,UAM_V4
65,91,156,8194.6415,8193.983681305173,8199.102564102564,-0.6578186948263465,4.4610641025647055,0.6578186948263465,4.4610641025647055,UAM_V4
65,92,157,8198.1416,8197.904065985076,8200.509554140128,-0.23753401492467674,2.36795414012704,0.23753401492467674,2.36795414012704,UAM_V4
65,93,158,8189.1556,8187.960200293621,8190.822784810127,-1.1953997063792485,1.6671848101268552,1.1953997063792485,1.6671848101268552,UAM_V4
65,94,159,8188.8025,8188.668521933336,8189.182389937107,-0.13397806666398537,0.37988993710678187,0.13397806666398537,0.37988993710678187,UAM_V4
65,95,160,8177.4676,8179.7326183912655,8177.1875,2.265018391265585,-0.2800999999999476,2.265018391265585,0.2800999999999476,FRDM2012
65,96,161,8174.4809,8174.88894338798,8173.416149068323,0.408043387980797,-1.0647509316768264,0.408043387980797,1.0647509316768264,UAM_V4
65,97,162,8164.0773,8161.21207416108,8160.123456790124,-2.865225838920196,-3.9538432098761405,2.865225838920196,3.9538432098761405,UAM_V4
65,98,163,8155.6322,8154.841765868777,8154.294478527608,-0.7904341312232646,-1.3377214723923316,0.7904341312232646,1.3377214723923316,UAM_V4
65,99,164,8139.9304,8141.495235798052,8138.658536585366,1.5648357980517176,-1.2718634146340264,1.5648357980517176,1.2718634146340264,FRDM2012
65,100,165,8130.3259,8130.811155431564,8129.939393939394,0.48525543156392814,-0.38650606060582504,0.48525543156392814,0.38650606060582504,FRDM2012
65,101,166,8113.223,8113.314101032009,8112.469879518072,0.09110103200873709,-0.7531204819279083,0.09110103200873709,0.7531204819279083,UAM_V4
65,102,167,8101.441,8101.954484942552,8101.676646706587,0.5134849425521679,0.23564670658743125,0.5134849425521679,0.23564670658743125,FRDM2012
65,103,168,8082.798,8082.502418751011,8082.261904761905,-0.2955812489890377,-0.5360952380951858,0.2955812489890377,0.5360952380951858,UAM_V4
65,104,169,8069.0,8067.9177128122765,8068.934911242603,-1.082287187723523,-0.06508875739655196,1.082287187723523,0.06508875739655196,FRDM2012
65,105,170,8047.0,8046.5023418710125,8047.294117647059,-0.49765812898749573,0.29411764705855603,0.49765812898749573,0.29411764705855603,FRDM2012
65,106,171,8030.0,8028.62994347424,8031.520467836257,-1.3700565257604467,1.520467836257012,1.3700565257604467,1.520467836257012,UAM_V4
65,107,172,8006.0,8005.100164761392,8008.837209302325,-0.8998352386079205,2.837209302325391,0.8998352386079205,2.837209302325391,UAM_V4
65,108,173,7988.0,7991.0470164171475,7991.791907514451,3.0470164171474607,3.7919075144509407,3.0470164171474607,3.7919075144509407,UAM_V4
65,109,174,7963.0,7965.0,7966.954022988506,2.0,3.95402298850604,2.0,3.95402298850604,UAM_V4
66,72,138,7950.0,7955.0,7954.855072463768,5.0,4.8550724637680105,5.0,4.8550724637680105,FRDM2012
66,73,139,7971.0,7976.418673897979,7976.546762589928,5.418673897978806,5.546762589928221,5.418673897978806,5.546762589928221,UAM_V4
66,74,140,8008.0,8005.342984968625,8011.714285714285,-2.6570150313746126,3.7142857142853245,2.6570150313746126,3.7142857142853245,UAM_V4
66,75,141,8027.0,8022.900561197634,8029.929078014185,-4.099438802366421,2.929078014184597,4.099438802366421,2.929078014184597,FRDM2012
66,76,142,8061.0,8059.687839318626,8060.985915492958,-1.3121606813738254,-0.014084507041843608,1.3121606813738254,0.014084507041843608,FRDM2012
66,77,143,8075.0527,8074.613276425403,8075.664335664335,-0.43942357459764025,0.6116356643351537,0.43942357459764025,0.6116356643351537,UAM_V4
66,78,144,8105.5902,8106.56217496768,8102.916666666667,0.9719749676805804,-2.6735333333326707,0.9719749676805804,2.6735333333326707,UAM_V4
66,79,145,8116.8884,8120.176340803909,8117.724137931034,3.2879408039088958,0.8357379310346005,3.2879408039088958,0.8357379310346005,FRDM2012
66,80,146,8146.1128,8149.309425459616,8144.109589041096,3.196625459616371,-2.0032109589037645,3.196625459616371,2.0032109589037645,FRDM2012
66,81,147,8156.768,8154.024581867053,8157.278911564626,-2.7434181329472267,0.5109115646255304,2.7434181329472267,0.5109115646255304,FRDM2012
66,82,148,8180.943,8173.7485808898555,8183.243243243243,-7.194419110144736,2.3002432432431306,7.194419110144736,2.3002432432431306,FRDM2012
66,83,149,8179.0972,8177.178063162601,8180.335570469799,-1.919136837399492,1.2383704697986104,1.919136837399492,1.2383704697986104,FRDM2012
66,84,150,8189.1495,8192.674710641695,8189.533333333334,3.5252106416946845,0.38383333333331393,3.5252106416946845,0.38383333333331393,FRDM2012
66,85,151,8184.6789,8186.360924134746,8181.6556291390725,1.682024134745916,-3.0232708609273686,1.682024134745916,3.0232708609273686,UAM_V4
66,86,152,8192.9171,8192.603873930524,8190.723684210527,-0.31322606947651366,-2.1934157894738746,0.31322606947651366,2.1934157894738746,UAM_V4
66,87,153,8185.7514,8185.387912139504,8187.254901960784,-0.36348786049620685,1.5035019607839786,0.36348786049620685,1.5035019607839786,UAM_V4
66,88,154,8193.1305,8193.669789770269,8195.0,0.5392897702695336,1.8695000000006985,0.5392897702695336,1.8695000000006985,UAM_V4
66,89,155,8184.357,8185.86081217486,8189.032258064516,1.5038121748602862,4.675258064516129,1.5038121748602862,4.675258064516129,UAM_V4
66,90,156,8192.4366,8192.662957052808,8195.51282051282,0.22635705280663387,3.076220512819418,0.22635705280663387,3.076220512819418,UAM_V4
66,91,157,8184.6287,8184.105667062834,8188.025477707007,-0.5230329371661355,3.3967777070065495,0.5230329371661355,3.3967777070065495,UAM_V4
66,92,158,8190.1298,8189.882206143567,8192.658227848102,-0.24759385643301357,2.528427848102183,0.24759385643301357,2.528427848102183,UAM_V4
66,93,159,8181.5842,8180.924530438672,8183.207547169812,-0.6596695613279735,1.6233471698114954,0.6596695613279735,1.6233471698114954,UAM_V4
66,94,160,8184.0526,8183.853246129466,8184.9375,-0.19935387053374143,0.884900000000016,0.19935387053374143,0.884900000000016,UAM_V4
66,95,161,8173.3093,8174.1448910231065,8173.726708074534,0.8355910231066446,0.4174080745342508,0.8355910231066446,0.4174080745342508,FRDM2012
66,96,162,8173.4555,8173.930076355612,8173.333333333333,0.4745763556120437,-0.12216666666699894,0.4745763556120437,0.12216666666699894,FRDM2012
66,97,163,8161.784,8161.061821710674,8160.368098159509,-0.7221782893257114,-1.4159018404907329,0.7221782893257114,1.4159018404907329,UAM_V4
66,98,164,8158.7129,8157.717269309171,8157.865853658536,-0.9956306908297847,-0.8470463414641927,0.9956306908297847,0.8470463414641927,FRDM2012
66,99,165,8143.9083,8143.755739913358,8143.090909090909,-0.15256008664164256,-0.8173909090910456,0.15256008664164256,0.8173909090910456,UAM_V4
66,100,166,8137.2793,8137.908163045336,8137.951807228916,0.6288630453354926,0.6725072289154923,0.6288630453354926,0.6725072289154923,UAM_V4
66,101,167,8120.8782,8121.803354415805,8121.017964071856,0.925154415805082,0.13976407185600692,0.925154415805082,0.13976407185600692,FRDM2012
66,102,168,8112.5293,8112.889932014936,8113.511904761905,0.3606320149356179,0.9826047619044402,0.3606320149356179,0.9826047619044402,UAM_V4
66,103,169,8094.7566,8093.593845440949,8094.556213017751,-1.1627545590508817,-0.2003869822483466,1.1627545590508817,0.2003869822483466,FRDM2012
66,104,170,8084.0,8082.9638285116835,8084.35294117647,-1.0361714883165405,0.35294117647026724,1.0361714883165405,0.35294117647026724,FRDM2012
66,105,171,8062.0,8062.683345832378,8062.923976608187,0.6833458323781088,0.9239766081873313,0.6833458323781088,0.9239766081873313,UAM_V4
66,106,172,8049.0,8049.734598108161,8051.220930232558,0.7345981081607533,2.220930232558203,0.7345981081607533,2.220930232558203,UAM_V4
66,107,173,8026.0,8023.948564041446,8028.959537572255,-2.051435958554066,2.9595375722547033,2.051435958554066,2.9595375722547033,UAM_V4
66,108,174,8011.0,8008.913371017173,8015.172413793103,-2.0866289828272784,4.17241379310326,2.0866289828272784,4.17241379310326,UAM_V4
66,109,175,7986.0,7989.059671657025,7990.914285714286,3.0596716570253193,4.914285714286052,3.0596716570253193,4.914285714286052,UAM_V4
66,110,176,7969.0,7973.0,7974.772727272727,4.0,5.772727272727025,4.0,5.772727272727025,UAM_V4
67,73,140,7906.0,7912.9023,7913.357142857143,6.902299999999741,7.357142857143117,6.902299999999741,7.357142857143117,UAM_V4
67,74,141,7943.0,7949.586717402206,7949.50354609929,6.586717402205977,6.503546099290361,6.586717402205977,6.503546099290361,FRDM2012
67,75,142,7965.0,7961.78717093392,7971.760563380281,-3.212829066080303,6.760563380281383,3.212829066080303,6.760563380281383,UAM_V4
67,76,143,7999.0,7996.07868714215,8002.867132867133,-2.921312857850353,3.867132867132568,2.921312857850353,3.867132867132568,UAM_V4
67,77,144,8017.0977,8016.35034527763,8020.555555555556,-0.7473547223698915,3.4578555555553976,0.7473547223698915,3.4578555555553976,UAM_V4
67,78,145,8048.5792,8049.3359486709005,8048.551724137931,0.7567486709003788,-0.027475862068968127,0.7567486709003788,0.027475862068968127,FRDM2012
67,79,146,8063.2426,8067.423121900683,8067.191780821918,4.180521900683743,3.949180821918162,4.180521900683743,3.949180821918162,FRDM2012
67,80,147,8094.0381,8097.14901965027,8094.013605442177,3.1109196502702616,-0.024494557822436036,3.1109196502702616,0.024494557822436036,FRDM2012
67,81,148,8108.9797,8105.0751628171665,8109.72972972973,-3.9045371828333373,0.7500297297301586,3.9045371828333373,0.7500297297301586,FRDM2012
67,82,149,8133.255,8126.036128808255,8135.436241610738,-7.218871191745166,2.181241610737743,7.218871191745166,2.181241610737743,FRDM2012
67,83,150,8134.8423,8133.6295887276065,8137.2,-1.2127112723937898,2.357699999999568,1.2127112723937898,2.357699999999568,UAM_V4
67,84,151,8145.5267,8149.0683780239215,8146.953642384106,3.541678023921122,1.4269423841060416,3.541678023921122,1.4269423841060416,FRDM2012
67,85,152,8144.9193,8146.295403312781,8143.881578947368,1.376103312781197,-1.037721052631241,1.376103312781197,1.037721052631241,FRDM2012
67,86,153,8153.6372,8153.77579150862,8153.921568627451,0.1385915086202658,0.28436862745093094,0.1385915086202658,0.28436862745093094,UAM_V4
67,87,154,8150.6825,8151.360783526957,8154.415584415585,0.678283526956875,3.7330844155849263,0.678283526956875,3.7330844155849263,UAM_V4
67,88,155,8159.2055,8159.429466237894,8162.8387096774195,0.22396623789427395,3.6332096774194724,0.22396623789427395,3.6332096774194724,UAM_V4
67,89,156,8155.428,8155.528224592649,8160.384615384615,0.1002245926492833,4.956615384615361,0.1002245926492833,4.956615384615361,UAM_V4
67,90,157,8163.1373,8163.432096796023,8167.388535031847,0.29479679602263786,4.251235031846591,0.29479679602263786,4.251235031846591,UAM_V4
67,91,158,8158.4709,8158.349516670638,8163.037974683544,-0.12138332936228835,4.567074683543979,0.12138332936228835,4.567074683543979,UAM_V4
67,92,159,8165.1066,8164.819554464197,8167.798742138365,-0.28704553580337233,2.692142138364943,0.28704553580337233,2.692142138364943,UAM_V4
67,93,160,8158.6004,8158.709407265383,8162.0625,0.10900726538238814,3.4620999999997366,0.10900726538238814,3.4620999999997366,UAM_V4
67,94,161,8163.1134,8163.04602182381,8164.472049689441,-0.06737817618977715,1.3586496894404263,0.06737817618977715,1.3586496894404263,UAM_V4
67,95,162,8155.4126,8155.365558360863,8156.543209876543,-0.047041639136296,1.1306098765435308,0.047041639136296,1.1306098765435308,UAM_V4
67,96,163,8156.967,8157.479269399233,8156.993865030675,0.5122693992334462,0.026865030675253365,0.5122693992334462,0.026865030675253365,FRDM2012
67,97,164,8147.9234,8148.044808339825,8147.134146341464,0.12140833982539334,-0.7892536585359267,0.12140833982539334,0.7892536585359267,UAM_V4
67,98,165,8146.9591,8146.2089647196035,8145.818181818182,-0.7501352803965347,-1.1409181818180514,0.7501352803965347,1.1409181818180514,UAM_V4
67,99,166,8135.4933,8134.961722538766,8134.036144578313,-0.5315774612345194,-1.4571554216872755,0.5315774612345194,1.4571554216872755,UAM_V4
67,100,167,8130.3732,8130.595493089214,8129.760479041916,0.22229308921396296,-0.6127209580836279,0.22229308921396296,0.6127209580836279,UAM_V4
67,101,168,8116.8061,8117.208927978943,8115.952380952381,0.40282797894360556,-0.8537190476190517,0.40282797894360556,0.8537190476190517,UAM_V4
67,102,169,8109.0622,8109.166611363623,8109.289940828402,0.10441136362260295,0.22774082840169285,0.10441136362260295,0.22774082840169285,UAM_V4
67,103,170,8093.7902,8093.630179102696,8093.294117647059,-0.16002089730409352,-0.49608235294181213,0.16002089730409352,0.49608235294181213,UAM_V4
67,104,171,8083.6021,8083.822588936924,8083.976608187135,0.22048893692408456,0.3745081871347793,0.22048893692408456,0.3745081871347793,UAM_V4
67,105,172,8066.0,8066.232800940263,8066.220930232558,0.2328009402626776,0.220930232558203,0.2328009402626776,0.220930232558203,FRDM2012
67,106,173,8054.0,8053.567109324565,8054.739884393063,-0.43289067543537385,0.7398843930632211,0.43289067543537385,0.7398843930632211,UAM_V4
67,107,174,8034.0,8033.542629532128,8035.402298850575,-0.4573704678723516,1.40229885057488,0.4573704678723516,1.40229885057488,UAM_V4
67,108,175,8019.0,8017.148893564233,8022.342857142857,-1.8511064357671785,3.342857142856701,1.8511064357671785,3.342857142856701,UAM_V4
67,109,176,7997.0,7995.616407695673,8000.511363636364,-1.3835923043270668,3.511363636363967,1.3835923043270668,3.511363636363967,UAM_V4
67,110,177,7980.0,7983.999999999999,7985.0847457627115,3.9999999999990905,5.084745762711464,3.9999999999990905,5.084745762711464,UAM_V4
67,111,178,7957.0,7960.0,7962.0224719101125,3.0,5.022471910112472,3.0,5.022471910112472,UAM_V4
68,74,142,7893.0,7901.4873,7898.098591549296,8.487299999999777,5.098591549295634,8.487299999999777,5.098591549295634,FRDM2012
68,75,143,7917.0,7921.060452508389,7921.888111888112,4.060452508389062,4.88811188811178,4.060452508389062,4.88811188811178,UAM_V4
68,76,144,7956.0,7951.32848775853,7957.916666666667,-4.671512241469827,1.9166666666669698,4.671512241469827,1.9166666666669698,FRDM2012
68,77,145,7975.0,7971.396588950758,7975.862068965517,-3.603411049241913,0.86206896551721,3.603411049241913,0.86206896551721,FRDM2012
68,78,146,8010.5127,8011.240558821782,8008.835616438356,0.7278588217814104,-1.6770835616443946,0.7278588217814104,1.6770835616443946,UAM_V4
68,79,147,8026.476,8029.6355290723395,8028.0952380952385,3.159529072339865,1.6192380952388703,3.159529072339865,1.6192380952388703,FRDM2012
68,80,148,8059.6924,8062.558329973381,8058.581081081081,2.865929973380844,-1.1113189189190962,2.865929973380844,1.1113189189190962,FRDM2012
68,81,149,8074.9558,8071.917006765756,8074.295302013423,-3.0387932342437125,-0.6604979865769565,3.0387932342437125,0.6604979865769565,FRDM2012
68,82,150,8102.1962,8095.5343617320805,8103.533333333334,-6.661838267919848,1.3371333333334405,6.661838267919848,1.3371333333334405,FRDM2012
68,83,151,8104.8723,8103.180725080922,8106.225165562914,-1.6915749190784481,1.3528655629143032,1.6915749190784481,1.3528655629143032,FRDM2012
68,84,152,8119.3485,8122.768049524521,8119.605263157895,3.419549524521244,0.25676315789496584,3.419549524521244,0.25676315789496584,FRDM2012
68,85,153,8118.8154,8120.970361383441,8116.993464052288,2.1549613834404227,-1.821935947712518,2.1549613834404227,1.821935947712518,FRDM2012
68,86,154,8132.3919,8132.464351183918,8130.064935064935,0.07245118391801952,-2.326964935065007,0.07245118391801952,2.326964935065007,UAM_V4
68,87,155,8129.4444,8128.838348665657,8129.096774193548,-0.6060513343436469,-0.34762580645201524,0.6060513343436469,0.34762580645201524,FRDM2012
68,88,156,8141.9084,8141.681542534469,8142.051282051282,-0.22685746553088393,0.1428820512819584,0.22685746553088393,0.1428820512819584,FRDM2012
68,89,157,8136.3757,8137.351494291775,8139.554140127389,0.9757942917758555,3.178440127388967,0.9757942917758555,3.178440127388967,UAM_V4
68,90,158,8147.927,8148.2715477224865,8149.2405063291135,0.34454772248682275,1.3135063291138067,0.34454772248682275,1.3135063291138067,UAM_V4
68,91,159,8142.7742,8142.448810118376,8145.2830188679245,-0.3253898816237779,2.508818867924674,0.3253898816237779,2.508818867924674,UAM_V4
68,92,160,8151.7217,8151.712677391596,8153.25,-0.009022608403938648,1.5282999999999447,0.009022608403938648,1.5282999999999447,UAM_V4
68,93,161,8145.8628,8145.612559945893,8147.826086956522,-0.25024005410705286,1.9632869565220972,0.25024005410705286,1.9632869565220972,UAM_V4
68,94,162,8152.3959,8152.16827040822,8153.580246913581,-0.2276295917799871,1.184346913580157,0.2276295917799871,1.184346913580157,UAM_V4
68,95,163,8144.7403,8144.768899093356,8146.257668711656,0.028599093355296645,1.517368711655763,0.028599093355296645,1.517368711655763,UAM_V4
68,96,164,8149.0191,8149.3314048983675,8149.9390243902435,0.3123048983670742,0.919924390243068,0.3123048983670742,0.919924390243068,UAM_V4
68,97,165,8139.9348,8140.494688085655,8140.484848484848,0.559888085655075,0.5500484848480482,0.559888085655075,0.5500484848480482,FRDM2012
68,98,166,8141.9479,8141.670778269003,8142.650602409639,-0.2771217309973508,0.7027024096387322,0.2771217309973508,0.7027024096387322,UAM_V4
68,99,167,8131.7352,8130.8738884212025,8131.437125748503,-0.8613115787975403,-0.29807425149738265,0.8613115787975403,0.29807425149738265,FRDM2012
68,100,168,8129.5897,8129.353303147226,8130.178571428572,-0.23639685277430544,0.5888714285711103,0.23639685277430544,0.5888714285711103,UAM_V4
68,101,169,8117.0078,8117.319840343911,8117.15976331361,0.3120403439106667,0.15196331360948534,0.3120403439106667,0.15196331360948534,FRDM2012
68,102,170,8111.9529,8112.328896944367,8113.470588235294,0.3759969443672162,1.5176882352934626,0.3759969443672162,1.5176882352934626,UAM_V4
68,103,171,8097.7404,8097.875365835109,8098.538011695907,0.13496583510914206,0.7976116959071078,0.13496583510914206,0.7976116959071078,UAM_V4
68,104,172,8090.4052,8090.0283188133135,8092.093023255814,-0.37688118668665993,1.6878232558137825,0.37688118668665993,1.6878232558137825,UAM_V4
68,105,173,8074.0,8073.485692723968,8074.913294797688,-0.5143072760320138,0.9132947976877404,0.5143072760320138,0.9132947976877404,UAM_V4
68,106,174,8064.0,8064.435773611992,8066.724137931034,0.4357736119918627,2.72413793103442,0.4357736119918627,2.72413793103442,UAM_V4
68,107,175,8045.0,8045.701767341888,8048.457142857143,0.7017673418877166,3.4571428571425713,0.7017673418877166,3.4571428571425713,UAM_V4
68,108,176,8034.0,8033.5896158728565,8038.011363636364,-0.4103841271435158,4.011363636363967,0.4103841271435158,4.011363636363967,UAM_V4
68,109,177,8013.0,8010.448564041446,8017.175141242938,-2.551435958554066,4.1751412429375705,2.551435958554066,4.1751412429375705,UAM_V4
68,110,178,7999.0,7996.916078172886,8004.213483146067,-2.0839218271139544,5.213483146067119,2.0839218271139544,5.213483146067119,UAM_V4
68,111,179,7976.0,7979.965638822728,7981.843575418994,3.9656388227276693,5.843575418994078,3.9656388227276693,5.843575418994078,UAM_V4
68,112,180,7960.0,7964.0,7967.388888888889,4.0,7.388888888888687,4.0,7.388888888888687,UAM_V4
69,75,144,7850.0,7859.4989,7858.472222222223,9.498899999999594,8.472222222222626,9.498899999999594,8.472222222222626,FRDM2012
69,76,145,7889.0,7893.6356,7895.172413793103,4.635599999999613,6.17241379310326,4.635599999999613,6.17241379310326,UAM_V4
69,77,146,7914.0,7909.250550000001,7916.780821917808,-4.749449999999342,2.7808219178077707,4.749449999999342,2.7808219178077707,FRDM2012
69,78,147,7948.8178,7947.1485135743615,7949.931972789115,-1.6692864256383473,1.1141727891154005,1.6692864256383473,1.1141727891154005,FRDM2012
69,79,148,7968.5011,7972.27258130288,7972.2972972972975,3.7714813028796925,3.7961972972971125,3.7714813028796925,3.7961972972971125,UAM_V4
69,80,149,8004.0,8005.889929152262,8003.6912751677855,1.8899291522620842,-0.308724832214466,1.8899291522620842,0.308724832214466,FRDM2012
69,81,150,8021.0,8018.613069654904,8021.866666666667,-2.3869303450956068,0.8666666666667879,2.3869303450956068,0.8666666666667879,FRDM2012
69,82,151,8050.0576,8044.000103786428,8051.920529801325,-6.057496213572449,1.8629298013247535,6.057496213572449,1.8629298013247535,FRDM2012
69,83,152,8056.4387,8053.808437599472,8058.618421052632,-2.6302624005274993,2.179721052631976,2.6302624005274993,2.179721052631976,FRDM2012
69,84,153,8071.2571,8074.731172505908,8072.81045751634,3.474072505908225,1.5533575163399291,3.474072505908225,1.5533575163399291,FRDM2012
69,85,154,8074.209,8077.006385284263,8074.545454545455,2.7973852842633278,0.3364545454551262,2.7973852842633278,0.3364545454551262,FRDM2012
69,86,155,8088.376,8088.0080445140275,8088.193548387097,-0.3679554859727432,-0.18245161290360556,0.3679554859727432,0.18245161290360556,FRDM2012
